# Chi materix between files: ['./processing/RNA01_0.0_man01.dat', './processing/RNA02_0.0_man01.dat', './processing/RNA03_0.0_man01.dat', './processing/RNA04_0.0_man01.dat', './processing/RNA05_0.0_man01.dat', './processing/RNA06_0.0_man01.dat', './processing/RNA07_0.0_man01.dat', './processing/RNA08_0.0_man01.dat', './processing/RNA09_0.0_man01.dat', './processing/RNA10_0.0_man01.dat', './processing/RNA11_0.0_man01.dat', './processing/RNA12_0.0_man01.dat']
# npts_fit =      570
# qmin_fit = 0.301172
# qmax_fit =  2.99986
0.000000  0.736157  0.755772  0.719964  0.770534  0.745340  0.766404  0.824077  1.123961  0.754404  0.837320  0.833882  
0.736157  0.000000  0.789175  0.806881  0.781375  0.752788  0.726006  0.732596  1.033342  0.761164  0.838136  0.773735  
0.755772  0.789175  0.000000  0.795882  0.768689  0.784304  0.772849  0.862743  1.191925  0.806449  0.914756  0.931834  
0.719964  0.806881  0.795882  0.000000  0.765198  0.764313  0.781353  0.844300  1.129557  0.781575  0.830462  0.887597  
0.770534  0.781375  0.768689  0.765198  0.000000  0.778169  0.751488  0.855841  1.199420  0.757685  0.879948  0.891125  
0.745340  0.752788  0.784304  0.764313  0.778169  0.000000  0.773330  0.855325  1.120580  0.801255  0.852710  0.860089  
0.766404  0.726006  0.772849  0.781353  0.751488  0.773330  0.000000  0.780696  1.101658  0.723664  0.833604  0.809993  
0.824077  0.732596  0.862743  0.844300  0.855841  0.855325  0.780696  0.000000  0.953658  0.788282  0.789219  0.734764  
1.123961  1.033342  1.191925  1.129557  1.199420  1.120580  1.101658  0.953658  0.000000  1.128261  0.919184  0.872196  
0.754404  0.761164  0.806449  0.781575  0.757685  0.801255  0.723664  0.788282  1.128261  0.000000  0.817110  0.825629  
0.837320  0.838136  0.914756  0.830462  0.879948  0.852710  0.833604  0.789219  0.919184  0.817110  0.000000  0.785149  
0.833882  0.773735  0.931834  0.887597  0.891125  0.860089  0.809993  0.734764  0.872196  0.825629  0.785149  0.000000  
