# Chi materix between files: ['./processing/RNA01_0.9_man01.dat', './processing/RNA02_0.9_man01.dat', './processing/RNA03_0.9_man01.dat', './processing/RNA04_0.9_man01.dat', './processing/RNA05_0.9_man01.dat', './processing/RNA06_0.9_man01.dat', './processing/RNA07_0.9_man01.dat', './processing/RNA08_0.9_man01.dat', './processing/RNA09_0.9_man01.dat', './processing/RNA10_0.9_man01.dat', './processing/RNA11_0.9_man01.dat', './processing/RNA12_0.9_man01.dat']
# npts_fit =      570
# qmin_fit = 0.301172
# qmax_fit =  2.99986
0.000000  0.795667  0.928535  1.324872  1.006063  1.294706  1.345795  0.772670  0.793286  0.848525  0.856537  0.970018  
0.840739  0.000000  1.103861  1.985462  1.819600  1.798451  2.281040  0.952811  1.300534  1.632144  1.736471  2.201285  
0.937851  1.103861  0.000000  1.368043  1.987411  1.240023  1.479820  1.381288  1.448188  1.887220  2.108481  2.470208  
1.360051  1.985462  1.368043  0.000000  2.686453  0.738289  1.043116  2.362045  2.455068  2.852380  3.069968  3.439971  
1.006063  1.641240  1.901284  2.563273  0.000000  2.398952  2.539498  1.344821  1.280098  0.988244  0.856000  0.764353  
1.320388  1.798448  1.240023  0.738289  2.498067  0.000000  0.904582  2.076896  2.103785  2.469355  2.683858  2.996113  
1.345795  2.281040  1.479820  1.043116  2.539498  0.904582  0.000000  2.540961  2.511008  2.903496  3.195908  3.523956  
0.772670  0.952811  1.381288  2.362045  1.346857  2.076896  2.540961  0.000000  0.910044  1.157517  1.251683  1.616810  
0.793286  1.300534  1.448188  2.455068  1.280098  2.103785  2.511008  0.910044  0.000000  0.956152  1.181852  1.485879  
0.848525  1.632144  1.887220  2.852380  0.988244  2.469355  2.903496  1.157517  0.956152  0.000000  0.810638  0.980303  
0.856537  1.732652  2.108481  3.068155  0.856000  2.683614  3.195908  1.251683  1.181852  0.810638  0.000000  0.845839  
0.970018  2.115661  2.456221  3.393205  0.764353  2.964625  3.523956  1.616810  1.485879  0.980303  0.845839  0.000000  
