# Chi materix between files: ['./processing/RNA01_0.6_man01.dat', './processing/RNA02_0.6_man01.dat', './processing/RNA03_0.6_man01.dat', './processing/RNA04_0.6_man01.dat', './processing/RNA05_0.6_man01.dat', './processing/RNA06_0.6_man01.dat', './processing/RNA07_0.6_man01.dat', './processing/RNA08_0.6_man01.dat', './processing/RNA09_0.6_man01.dat', './processing/RNA10_0.6_man01.dat', './processing/RNA11_0.6_man01.dat', './processing/RNA12_0.6_man01.dat']
# npts_fit =      570
# qmin_fit = 0.301172
# qmax_fit =  2.99986
0.000000  0.786668  0.783358  1.126032  1.258047  1.646108  0.957388  0.912015  1.022326  1.229922  1.371617  1.520418  
0.786668  0.000000  0.750127  1.489648  1.572778  2.439264  1.195327  0.971965  1.296415  1.639096  1.834728  2.165233  
0.783358  0.750127  0.000000  1.457602  1.491710  2.353356  1.151483  0.968654  1.187745  1.559311  1.768586  2.046312  
1.127037  1.489648  1.457602  0.000000  2.501941  1.262263  0.856576  2.032121  2.306465  2.722993  2.946331  3.279113  
1.258047  1.538237  1.491710  2.444466  0.000000  3.218678  2.145343  1.122213  0.971114  0.788345  0.765493  0.843139  
1.659283  2.439264  2.353356  1.262263  3.301206  0.000000  1.633380  2.989514  3.234078  3.644380  3.877887  4.213691  
0.957388  1.195327  1.151483  0.856576  2.155534  1.633380  0.000000  1.674791  1.938503  2.341133  2.576204  2.876203  
0.912015  0.971965  0.968654  2.032121  1.122213  2.989514  1.674791  0.000000  0.857223  1.118142  1.286941  1.529057  
1.022326  1.296415  1.187745  2.306465  0.971114  3.234064  1.938503  0.857223  0.000000  0.872939  1.097244  1.298743  
1.229922  1.639096  1.559311  2.721484  0.788345  3.631465  2.341133  1.118142  0.872939  0.000000  0.804806  0.967655  
1.371617  1.834452  1.768586  2.935112  0.765493  3.849046  2.576204  1.286941  1.097244  0.804806  0.000000  0.799585  
1.520418  2.117690  2.046293  3.209202  0.843139  4.117676  2.860942  1.529057  1.298743  0.967655  0.799585  0.000000  
