# Fitted chi: 0.270558 +- 0.00554956
# Scaling factor for file 1: 1.33573 +- 0.00156325
# Scaling factor for file 2: -0.793437 +- 0.0574612
# Scaling factor for file 3: -2.95493 +- 0.0895034
# Scaling factor for file 4: 3.52057 +- 0.0651257

0 0.282762
1 0.26798
2 0.266264
3 0.261159
4 0.256126
5 0.267302
6 0.273112
7 0.27548
8 0.265237
9 0.265928
10 0.272936
11 0.271415
12 0.266997
13 0.27106
14 0.261302
15 0.273489
16 0.264639
17 0.26845
18 0.268646
19 0.280147
20 0.267262
21 0.268724
22 0.273301
23 0.266734
24 0.262948
25 0.268259
26 0.269745
27 0.268601
28 0.274471
29 0.270125
30 0.261848
31 0.28016
32 0.262646
33 0.276676
34 0.268177
35 0.278458
36 0.267178
37 0.265697
38 0.261807
39 0.275584
40 0.280824
41 0.279529
42 0.262284
43 0.27159
44 0.270274
45 0.268729
46 0.258679
47 0.276041
48 0.270769
49 0.276369
50 0.273117
51 0.273886
52 0.264051
53 0.278547
54 0.266482
55 0.265741
56 0.271735
57 0.270215
58 0.268561
59 0.281148
60 0.269347
61 0.266285
62 0.270701
63 0.274205
64 0.274673
65 0.266528
66 0.269915
67 0.273634
68 0.273861
69 0.270034
70 0.270329
71 0.278109
72 0.271288
73 0.275348
74 0.266486
75 0.277836
76 0.270019
77 0.269748
78 0.279791
79 0.279498
80 0.2698
81 0.267711
82 0.274134
83 0.275631
84 0.270154
85 0.265962
86 0.276792
87 0.275312
88 0.268042
89 0.268545
90 0.272478
91 0.259705
92 0.274536
93 0.27057
94 0.284076
95 0.264332
96 0.266908
97 0.268664
98 0.270308
99 0.267087
