# Fitted chi: 0.226886 +- 0.00594145
# Scaling factor for file 1: 1.20147 +- 0.00116385
# Scaling factor for file 2: -0.223401 +- 0.0569821
# Scaling factor for file 3: -2.16625 +- 0.0895508
# Scaling factor for file 4: 2.26159 +- 0.0694617

0 0.225915
1 0.23142
2 0.229091
3 0.224816
4 0.234719
5 0.215799
6 0.230238
7 0.225746
8 0.231688
9 0.228052
10 0.232705
11 0.22302
12 0.225771
13 0.22909
14 0.226124
15 0.223803
16 0.224783
17 0.233005
18 0.232976
19 0.232177
20 0.228217
21 0.230575
22 0.22799
23 0.218473
24 0.2182
25 0.237296
26 0.216472
27 0.225932
28 0.225709
29 0.22757
30 0.226152
31 0.21385
32 0.235969
33 0.22425
34 0.225268
35 0.219586
36 0.222822
37 0.232815
38 0.227121
39 0.221319
40 0.235331
41 0.215645
42 0.232083
43 0.229716
44 0.233263
45 0.217434
46 0.226292
47 0.225229
48 0.223104
49 0.232882
50 0.217252
51 0.216942
52 0.228662
53 0.222672
54 0.237207
55 0.231405
56 0.226616
57 0.22146
58 0.222486
59 0.228335
60 0.233853
61 0.227318
62 0.230235
63 0.235237
64 0.222252
65 0.225973
66 0.229802
67 0.215503
68 0.223201
69 0.224259
70 0.2251
71 0.219014
72 0.229114
73 0.223322
74 0.224901
75 0.235231
76 0.236064
77 0.226269
78 0.219519
79 0.237087
80 0.229592
81 0.229757
82 0.23056
83 0.214314
84 0.219236
85 0.23224
86 0.222279
87 0.227514
88 0.23979
89 0.230651
90 0.231542
91 0.215615
92 0.23734
93 0.22287
94 0.225358
95 0.231331
96 0.229966
97 0.229198
98 0.230932
99 0.224685
