# Fitted chi: 0.510418 +- 0.00512669
# Scaling factor for file 1: 1.32521 +- 0.0022857
# Scaling factor for file 2: -2.97812 +- 0.0614433
# Scaling factor for file 3: -3.09324 +- 0.109019
# Scaling factor for file 4: 5.87686 +- 0.0682119

0 0.516017
1 0.506443
2 0.515036
3 0.51781
4 0.507253
5 0.508451
6 0.505482
7 0.516492
8 0.51007
9 0.513824
10 0.523354
11 0.517931
12 0.508478
13 0.511927
14 0.516256
15 0.50922
16 0.509898
17 0.513402
18 0.510057
19 0.504728
20 0.515179
21 0.515809
22 0.511907
23 0.503888
24 0.509767
25 0.514568
26 0.504235
27 0.511957
28 0.509325
29 0.510883
30 0.514562
31 0.514233
32 0.516718
33 0.510707
34 0.512573
35 0.506589
36 0.511748
37 0.505019
38 0.514705
39 0.510178
40 0.502829
41 0.509629
42 0.500039
43 0.51176
44 0.5107
45 0.506029
46 0.509006
47 0.517157
48 0.517873
49 0.504947
50 0.506346
51 0.510492
52 0.511852
53 0.507725
54 0.516267
55 0.501253
56 0.514403
57 0.505794
58 0.514005
59 0.524141
60 0.507085
61 0.504187
62 0.514456
63 0.506573
64 0.514567
65 0.512031
66 0.507836
67 0.511828
68 0.516318
69 0.511321
70 0.50583
71 0.511042
72 0.508456
73 0.503784
74 0.506404
75 0.504178
76 0.497799
77 0.509666
78 0.515015
79 0.504457
80 0.516003
81 0.497387
82 0.512258
83 0.505786
84 0.508901
85 0.509422
86 0.508814
87 0.509217
88 0.521242
89 0.504083
90 0.506342
91 0.51962
92 0.510168
93 0.507917
94 0.514518
95 0.516074
96 0.513693
97 0.505539
98 0.503807
99 0.50928
