# Fitted chi: 0.276459 +- 0.00569308
# Scaling factor for file 1: 1.31381 +- 0.00220439
# Scaling factor for file 2: -0.778046 +- 0.0663303
# Scaling factor for file 3: -3.69851 +- 0.0923342
# Scaling factor for file 4: 4.30859 +- 0.0618139

0 0.280372
1 0.270597
2 0.277284
3 0.289381
4 0.266419
5 0.274152
6 0.27447
7 0.271115
8 0.288613
9 0.276652
10 0.275689
11 0.274679
12 0.267591
13 0.274745
14 0.272562
15 0.278807
16 0.274036
17 0.28745
18 0.282743
19 0.273762
20 0.27535
21 0.276104
22 0.276056
23 0.274745
24 0.274647
25 0.277745
26 0.268628
27 0.285899
28 0.284025
29 0.285067
30 0.27551
31 0.278273
32 0.287049
33 0.266563
34 0.276503
35 0.281855
36 0.272387
37 0.280515
38 0.269642
39 0.271567
40 0.281176
41 0.284633
42 0.276529
43 0.284332
44 0.26731
45 0.283546
46 0.27423
47 0.263995
48 0.276113
49 0.282868
50 0.275334
51 0.280216
52 0.280299
53 0.279768
54 0.270423
55 0.277635
56 0.272275
57 0.270028
58 0.276594
59 0.283284
60 0.274905
61 0.273028
62 0.26831
63 0.270849
64 0.281354
65 0.273819
66 0.276112
67 0.277229
68 0.273212
69 0.277064
70 0.275288
71 0.267785
72 0.27896
73 0.265781
74 0.278676
75 0.277946
76 0.282375
77 0.278638
78 0.282623
79 0.268832
80 0.278713
81 0.272822
82 0.268603
83 0.291246
84 0.281957
85 0.281402
86 0.27797
87 0.2774
88 0.270881
89 0.277808
90 0.273476
91 0.280014
92 0.277829
93 0.278876
94 0.277363
95 0.270772
96 0.279365
97 0.269697
98 0.281629
99 0.265427
