# Fitted chi: 0.2724 +- 0.00585295
# Scaling factor for file 1: 0.654051 +- 0.00303071
# Scaling factor for file 2: -1.03721 +- 0.054098
# Scaling factor for file 3: 0.148984 +- 0.155002
# Scaling factor for file 4: 1.22942 +- 0.117004

0 0.280184
1 0.268266
2 0.269651
3 0.264763
4 0.275096
5 0.267912
6 0.26668
7 0.272296
8 0.272992
9 0.270247
10 0.27859
11 0.261691
12 0.267249
13 0.282553
14 0.273466
15 0.259208
16 0.273912
17 0.277642
18 0.271485
19 0.274332
20 0.281697
21 0.271584
22 0.267577
23 0.276992
24 0.275578
25 0.276696
26 0.273223
27 0.277846
28 0.274819
29 0.264884
30 0.275028
31 0.26532
32 0.273056
33 0.274436
34 0.275836
35 0.275942
36 0.277998
37 0.270739
38 0.265132
39 0.27042
40 0.271811
41 0.276556
42 0.272929
43 0.270079
44 0.273423
45 0.273481
46 0.270798
47 0.270326
48 0.264255
49 0.283849
50 0.273655
51 0.274492
52 0.277612
53 0.262362
54 0.266269
55 0.280443
56 0.268808
57 0.282312
58 0.283986
59 0.272404
60 0.277133
61 0.286395
62 0.273984
63 0.268975
64 0.266422
65 0.271079
66 0.27174
67 0.266896
68 0.269406
69 0.264671
70 0.274298
71 0.272049
72 0.265304
73 0.277617
74 0.267761
75 0.278179
76 0.266385
77 0.278416
78 0.271229
79 0.260841
80 0.271719
81 0.280419
82 0.27297
83 0.26841
84 0.282174
85 0.269796
86 0.273347
87 0.265069
88 0.274461
89 0.279748
90 0.266635
91 0.267501
92 0.278085
93 0.264847
94 0.275927
95 0.265885
96 0.268034
97 0.27438
98 0.261404
99 0.287549
