# Chi matrix between files: ['./subtracted/Sxl_50.0_RNA01_0.9_man01.dat', './subtracted/Sxl_50.0_RNA02_0.9_man01.dat', './subtracted/Sxl_50.0_RNA03_0.9_man01.dat', './subtracted/Sxl_50.0_RNA04_0.9_man01.dat', './subtracted/Sxl_50.0_RNA05_0.9_man01.dat', './subtracted/Sxl_50.0_RNA06_0.9_man01.dat', './subtracted/Sxl_50.0_RNA07_0.9_man01.dat', './subtracted/Sxl_50.0_RNA08_0.9_man01.dat', './subtracted/Sxl_50.0_RNA09_0.9_man01.dat', './subtracted/Sxl_50.0_RNA10_0.9_man01.dat', './subtracted/Sxl_50.0_RNA11_0.9_man01.dat', './subtracted/Sxl_50.0_RNA12_0.9_man01.dat']
# npts_fit =      570
# qmin_fit = 0.301172
# qmax_fit =  2.99986
0.000000 0.214589 0.125925 0.229615 0.298167 0.175298 0.135782 0.121961 0.180932 0.211592 0.209470 0.249026
0.214589 0.000000 0.154677 0.178215 0.403367 0.182884 0.209299 0.142578 0.252696 0.308996 0.307924 0.377562
0.125925 0.154677 0.000000 0.164655 0.315853 0.091983 0.064150 0.092771 0.164353 0.212261 0.211834 0.282044
0.229615 0.178215 0.164655 0.000000 0.473938 0.089513 0.133286 0.195455 0.321127 0.359653 0.359799 0.423095
0.298167 0.403367 0.315853 0.473938 0.000000 0.392724 0.327778 0.283840 0.155517 0.119521 0.114811 0.052572
0.175298 0.182884 0.091983 0.089513 0.392724 0.000000 0.074348 0.166648 0.241015 0.279147 0.279272 0.349161
0.135782 0.209299 0.064150 0.133286 0.327778 0.074348 0.000000 0.112640 0.179009 0.220592 0.220837 0.285947
0.121961 0.142578 0.092771 0.195455 0.283840 0.166648 0.112640 0.000000 0.144150 0.166333 0.167094 0.236747
0.180932 0.252696 0.164353 0.321127 0.155517 0.241015 0.179009 0.144150 0.000000 0.063094 0.063796 0.129793
0.211592 0.308996 0.212261 0.359653 0.119521 0.279147 0.220592 0.166333 0.063094 0.000000 0.021848 0.070917
0.209470 0.307924 0.211834 0.359799 0.114811 0.279272 0.220837 0.167094 0.063796 0.021848 0.000000 0.070254
0.249026 0.377562 0.282044 0.423095 0.052572 0.349161 0.285947 0.236747 0.129793 0.070917 0.070254 0.000000
