# Chi matrix between files: ['./subtracted/Sxl_50.0_RNA01_1.0_man01.dat', './subtracted/Sxl_50.0_RNA02_1.0_man01.dat', './subtracted/Sxl_50.0_RNA03_1.0_man01.dat', './subtracted/Sxl_50.0_RNA04_1.0_man01.dat', './subtracted/Sxl_50.0_RNA05_1.0_man01.dat', './subtracted/Sxl_50.0_RNA06_1.0_man01.dat', './subtracted/Sxl_50.0_RNA07_1.0_man01.dat', './subtracted/Sxl_50.0_RNA08_1.0_man01.dat', './subtracted/Sxl_50.0_RNA09_1.0_man01.dat', './subtracted/Sxl_50.0_RNA10_1.0_man01.dat', './subtracted/Sxl_50.0_RNA11_1.0_man01.dat', './subtracted/Sxl_50.0_RNA12_1.0_man01.dat']
# npts_fit =      570
# qmin_fit = 0.301172
# qmax_fit =  2.99986
0.000000 0.128315 0.146184 0.177035 0.245191 0.191010 0.179676 0.067476 0.147742 0.161219 0.169078 0.216871
0.128315 0.000000 0.111405 0.142072 0.375475 0.121435 0.108844 0.106551 0.221499 0.292592 0.290624 0.337355
0.146184 0.111405 0.000000 0.115601 0.329812 0.058480 0.105394 0.080552 0.177815 0.247282 0.246175 0.294508
0.177035 0.142072 0.115601 0.000000 0.406465 0.070192 0.042421 0.182360 0.259019 0.324607 0.330305 0.376380
0.245191 0.375475 0.329812 0.406465 0.000000 0.372456 0.423310 0.266105 0.153980 0.085151 0.081791 0.046980
0.191010 0.121435 0.058480 0.070192 0.372456 0.000000 0.062524 0.134991 0.222672 0.292646 0.291736 0.338286
0.179676 0.108844 0.105394 0.042421 0.423310 0.062524 0.000000 0.170164 0.274239 0.342629 0.342470 0.390650
0.067476 0.106551 0.080552 0.182360 0.266105 0.134991 0.170164 0.000000 0.137895 0.184020 0.183224 0.231598
0.147742 0.221499 0.177815 0.259019 0.153980 0.222672 0.274239 0.137895 0.000000 0.071335 0.078484 0.119113
0.161219 0.292592 0.247282 0.324607 0.085151 0.292646 0.342629 0.184020 0.071335 0.000000 0.027147 0.055836
0.169078 0.290624 0.246175 0.330305 0.081791 0.291736 0.342470 0.183224 0.078484 0.027147 0.000000 0.052691
0.216871 0.337355 0.294508 0.376380 0.046980 0.338286 0.390650 0.231598 0.119113 0.055836 0.052691 0.000000
