# Fitted chi: 0.200432 +- 0.00491177
# Scaling factor for file 1: 1.05305 +- 0.00120744
# Scaling factor for file 2: -0.122656 +- 0.0658921
# Scaling factor for file 3: -0.362584 +- 0.0983667
# Scaling factor for file 4: 0.443603 +- 0.0671397

0 0.206338
1 0.20661
2 0.196919
3 0.199765
4 0.200684
5 0.201535
6 0.205279
7 0.200538
8 0.204618
9 0.199872
10 0.20041
11 0.205774
12 0.200867
13 0.198979
14 0.198801
15 0.196335
16 0.205707
17 0.195759
18 0.192731
19 0.197919
20 0.200386
21 0.199121
22 0.203954
23 0.20396
24 0.203685
25 0.210578
26 0.191002
27 0.193314
28 0.194442
29 0.194319
30 0.208106
31 0.196449
32 0.19783
33 0.200274
34 0.198262
35 0.196577
36 0.190227
37 0.191628
38 0.202515
39 0.201524
40 0.200095
41 0.19752
42 0.201499
43 0.205071
44 0.204755
45 0.193643
46 0.196953
47 0.203245
48 0.209144
49 0.20284
50 0.197668
51 0.195727
52 0.200594
53 0.200773
54 0.202739
55 0.192023
56 0.20516
57 0.199295
58 0.202791
59 0.195959
60 0.191914
61 0.202879
62 0.191489
63 0.194922
64 0.200698
65 0.194385
66 0.202586
67 0.2012
68 0.200421
69 0.207798
70 0.203254
71 0.196754
72 0.207099
73 0.201361
74 0.205944
75 0.192332
76 0.201649
77 0.196019
78 0.212633
79 0.196623
80 0.205476
81 0.204514
82 0.191779
83 0.20303
84 0.198049
85 0.19909
86 0.211134
87 0.20133
88 0.199767
89 0.195921
90 0.201477
91 0.197126
92 0.201599
93 0.206626
94 0.20912
95 0.207558
96 0.200484
97 0.196953
98 0.20505
99 0.2041
