# Fitted chi: 0.298352 +- 0.00647044
# Scaling factor for file 1: 1.0623 +- 0.00187507
# Scaling factor for file 2: -1.09797 +- 0.0502827
# Scaling factor for file 3: -1.39453 +- 0.104012
# Scaling factor for file 4: 2.49549 +- 0.0767826

0 0.287386
1 0.296633
2 0.301475
3 0.310515
4 0.305395
5 0.29819
6 0.297922
7 0.293302
8 0.289313
9 0.295889
10 0.296221
11 0.293601
12 0.300636
13 0.306842
14 0.300782
15 0.290711
16 0.295011
17 0.304615
18 0.306064
19 0.298133
20 0.289928
21 0.294652
22 0.289145
23 0.291213
24 0.284495
25 0.297127
26 0.291142
27 0.300351
28 0.292202
29 0.302292
30 0.295075
31 0.299168
32 0.286761
33 0.302663
34 0.300011
35 0.298349
36 0.295411
37 0.293097
38 0.293896
39 0.294201
40 0.298253
41 0.295575
42 0.302205
43 0.306763
44 0.290448
45 0.296222
46 0.311589
47 0.301655
48 0.297068
49 0.292402
50 0.300108
51 0.295963
52 0.304124
53 0.298829
54 0.303895
55 0.306893
56 0.290865
57 0.308139
58 0.297115
59 0.29094
60 0.306406
61 0.305456
62 0.289559
63 0.299794
64 0.296152
65 0.302974
66 0.300228
67 0.306692
68 0.297421
69 0.2977
70 0.286544
71 0.297393
72 0.298884
73 0.304412
74 0.309522
75 0.300739
76 0.287237
77 0.287256
78 0.29317
79 0.299137
80 0.303027
81 0.289912
82 0.291595
83 0.306308
84 0.292336
85 0.297827
86 0.294145
87 0.304128
88 0.297429
89 0.297819
90 0.307323
91 0.301238
92 0.300601
93 0.313894
94 0.317731
95 0.297037
96 0.305151
97 0.303783
98 0.300743
99 0.297669
