# Fitted chi: 0.209841 +- 0.00564252
# Scaling factor for file 1: 1.01513 +- 0.00106611
# Scaling factor for file 2: 0.0659757 +- 0.0623244
# Scaling factor for file 3: -0.541322 +- 0.0782193
# Scaling factor for file 4: 0.478473 +- 0.0647829

0 0.211277
1 0.205937
2 0.212077
3 0.215874
4 0.208263
5 0.210838
6 0.208767
7 0.204304
8 0.211165
9 0.209362
10 0.211689
11 0.208178
12 0.210552
13 0.205858
14 0.216899
15 0.210401
16 0.213578
17 0.211016
18 0.206948
19 0.209232
20 0.210061
21 0.207667
22 0.218567
23 0.221273
24 0.208959
25 0.208466
26 0.198485
27 0.216964
28 0.209578
29 0.203559
30 0.209584
31 0.209723
32 0.208238
33 0.211
34 0.201061
35 0.216068
36 0.209735
37 0.212287
38 0.204768
39 0.214519
40 0.205433
41 0.20733
42 0.212748
43 0.202319
44 0.210607
45 0.211427
46 0.209276
47 0.214003
48 0.215573
49 0.204722
50 0.20532
51 0.216114
52 0.216654
53 0.201787
54 0.20194
55 0.21826
56 0.204666
57 0.217339
58 0.208896
59 0.210045
60 0.197902
61 0.206224
62 0.205828
63 0.205954
64 0.206878
65 0.212867
66 0.207022
67 0.2098
68 0.2157
69 0.206896
70 0.215822
71 0.21264
72 0.221529
73 0.212263
74 0.199481
75 0.201492
76 0.205046
77 0.213133
78 0.227446
79 0.207823
80 0.203575
81 0.218795
82 0.20939
83 0.205719
84 0.204939
85 0.211322
86 0.210205
87 0.218817
88 0.211722
89 0.210168
90 0.205765
91 0.202549
92 0.206841
93 0.209313
94 0.191758
95 0.217093
96 0.21039
97 0.213203
98 0.221503
99 0.212086
