# Fitted chi: 0.407771 +- 0.00460912
# Scaling factor for file 1: 1.48444 +- 0.00221041
# Scaling factor for file 2: -2.01936 +- 0.0574041
# Scaling factor for file 3: -4.42851 +- 0.103003
# Scaling factor for file 4: 6.14492 +- 0.0714232

0 0.412096
1 0.413047
2 0.405235
3 0.404606
4 0.410473
5 0.412485
6 0.39396
7 0.407874
8 0.402381
9 0.412174
10 0.411593
11 0.418172
12 0.40388
13 0.407361
14 0.414791
15 0.410039
16 0.407171
17 0.404808
18 0.407019
19 0.409575
20 0.412939
21 0.413188
22 0.405099
23 0.400186
24 0.41414
25 0.414335
26 0.404729
27 0.408284
28 0.409375
29 0.411194
30 0.409596
31 0.411588
32 0.403883
33 0.40991
34 0.401596
35 0.410755
36 0.407118
37 0.402708
38 0.406471
39 0.406563
40 0.404244
41 0.408029
42 0.402292
43 0.407656
44 0.401749
45 0.407283
46 0.404163
47 0.413519
48 0.410002
49 0.400893
50 0.410474
51 0.409357
52 0.408031
53 0.408229
54 0.404701
55 0.396555
56 0.409262
57 0.410618
58 0.409098
59 0.405223
60 0.404322
61 0.407991
62 0.410045
63 0.406822
64 0.40086
65 0.41193
66 0.413242
67 0.412283
68 0.416061
69 0.404635
70 0.401228
71 0.407086
72 0.411296
73 0.405583
74 0.406198
75 0.412975
76 0.408384
77 0.397084
78 0.411923
79 0.409011
80 0.410557
81 0.407945
82 0.404179
83 0.414143
84 0.405346
85 0.412967
86 0.403712
87 0.403618
88 0.408264
89 0.407911
90 0.406768
91 0.407891
92 0.40736
93 0.412901
94 0.391397
95 0.410561
96 0.411448
97 0.41106
98 0.41066
99 0.40569
