# Fitted chi: 0.238251 +- 0.00575173
# Scaling factor for file 1: 1.09549 +- 0.00201321
# Scaling factor for file 2: -0.52746 +- 0.0597829
# Scaling factor for file 3: -1.92137 +- 0.0927552
# Scaling factor for file 4: 2.42928 +- 0.0653023

0 0.238247
1 0.237813
2 0.244288
3 0.234917
4 0.253027
5 0.236398
6 0.237061
7 0.241653
8 0.247221
9 0.239564
10 0.244547
11 0.251978
12 0.237294
13 0.241256
14 0.232183
15 0.239751
16 0.2418
17 0.237341
18 0.237375
19 0.232652
20 0.239044
21 0.232296
22 0.240736
23 0.23533
24 0.227739
25 0.242678
26 0.239548
27 0.238401
28 0.236742
29 0.236526
30 0.236705
31 0.246151
32 0.243378
33 0.229204
34 0.231624
35 0.237911
36 0.238268
37 0.237036
38 0.24318
39 0.241018
40 0.232269
41 0.241807
42 0.24356
43 0.240781
44 0.237496
45 0.246485
46 0.242725
47 0.24871
48 0.236368
49 0.244425
50 0.241274
51 0.237497
52 0.236344
53 0.239256
54 0.230761
55 0.237602
56 0.236706
57 0.22796
58 0.243499
59 0.237279
60 0.234574
61 0.246838
62 0.23039
63 0.233465
64 0.243978
65 0.240536
66 0.254316
67 0.228332
68 0.237192
69 0.23603
70 0.237966
71 0.237625
72 0.238594
73 0.238441
74 0.238481
75 0.239267
76 0.227759
77 0.246118
78 0.239325
79 0.232066
80 0.249915
81 0.234088
82 0.228606
83 0.239037
84 0.241578
85 0.242948
86 0.240016
87 0.239746
88 0.231098
89 0.226485
90 0.233722
91 0.242117
92 0.239997
93 0.224278
94 0.229351
95 0.234703
96 0.235397
97 0.235088
98 0.241058
99 0.231903
